Historisation des commentaires ICS indiqué par couple Article-Source;;;;;;;;
Ne pas toucher au contenu de cet onglet;;;;;;;;
ARTICLE;SOURCE;Description;Family code;Group code;COMMENTAIRE;DATE_LOG;OWNER;ARTICLE_SOURCE
H4000A7125B02;10006784;TRANS LNPN 2N5666 DIE;12;01;tenue en dose réduite !!;27/06/2016 09:32;Etienne VAN WYNENDAELE;H4000A7125B021000678401
H4000A7125B02;10006784;TRANS LNPN 2N5666 DIE;12;01;"tenue en dose réduite !!
Modif à  30 krad";27/06/2016 09:33;Etienne VAN WYNENDAELE;H4000A7125B021000678401
Last MAJ : 19/12/2017 07:56:41;;;;;Commentaire ICS pour PLR;18/01/2018 16:50;Etienne VAN WYNENDAELE;Last MAJ : 19/12/2017 07:56:41
Last MAJ : 18/01/2018 16:50:58;;;;;Commentaire ICS pour PLR;03/02/2018 13:39;Etienne VAN WYNENDAELE;Last MAJ : 18/01/2018 16:50:58
H4000A0949LOT;2;TRANS IRHY67C30 TO257;12;05;"[S. VDM]. OK ; 600V SMD0.5 en cours de développement chez Infineon BUY60CS05J-99 ; datasheet préliminaire dispo
NP: diminution de OQD / OTD à 2 car derniere livraison meilleure.";07/02/2018 11:08;NICOLAS PERILLARD;H4000A0949LOT1000681503
H4063A0092LOT;2;UT63M143 FP24 Au;08;56;"A. SH: OK
N.P: En l'état avec les infos disponible, nous pouvons diminuer le risque société à 2 et accord cadre avec aeroflex pour STA (export regulation).";07/02/2018 11:13;NICOLAS PERILLARD;H4063A0092LOT1001846105
H3568A9950LOT;NA;SMV 100m 1% 3W 30ppm;10;07;"LB -> CSMxxxx - SMV maintenus sur PPU ISS
NP: update de OTD et Risque société du aux derniere commandes non livrées et à la derniere visite 01/18";07/02/2018 11:16;NICOLAS PERILLARD;H3568A9950LOT1001467500
H3568A9950LOT;NA;SMV 100m 1% 3W 30ppm;10;07;"LB -> CSMxxxx - SMV maintenus sur PPU ISS
NP: update de OTD et Risque société du aux derniere commandes non livrées et à la derniere visite 01/18.";07/02/2018 11:16;NICOLAS PERILLARD;H3568A9950LOT1001467500
H3568A9950LOT;NA;SMV 100m 1% 3W 30ppm;10;07;"LB -> CSMxxxx - SMV maintenus sur PPU ISS
NP: update de OTD et Risque société du aux derniere commandes non livrées et à la derniere visite 01/18
OQD diminué à 2/5 car probleme de qualité accepté use as is par TAS-B.";07/02/2018 11:17;NICOLAS PERILLARD;H3568A9950LOT1001467500
H3568A9950LOT;NA;SMV 100m 1% 3W 30ppm;10;07;"LB -> CSMxxxx - SMV maintenus sur PPU ISS
NP: update de OTD et Risque société du aux derniere commandes non livrées et à la derniere visite 01/18
OQD diminué à 2/5 car probleme de qualité accepté use as is par TAS-B.";07/02/2018 11:17;NICOLAS PERILLARD;H3568A9950LOT1001467500
H3568A9950LOT;NA;SMV 100m 1% 3W 30ppm;10;07;"LB -> CSMxxxx - SMV maintenus sur PPU ISS
NP: update de OTD et Risque société du aux derniere commandes non livrées et à la derniere visite 01/18
OQD diminué à 2/5 car probleme de qualité accepté use as is par TAS-B.";07/02/2018 11:17;NICOLAS PERILLARD;H3568A9950LOT1051223703
H3568A9951LOT;NA;SMV 5m00 1% 3W 30ppm1%;10;07;"LB -> CSMxxxx - SMV maintenus sur PPU ISS
AI : enlever de la PACL EPC SINGLE
AI : maintien des SMV dans la PACL EPC DUAL
NP: update de OTD et Risque société du aux derniere commandes non livrées et à la derniere visite 01/18
OQD diminué à 2/5 car probleme de qualité accepté use as is par TAS-B.";07/02/2018 11:17;NICOLAS PERILLARD;H3568A9951LOT1001467600
H3568A9951LOT;NA;SMV 5m00 1% 3W 30ppm1%;10;07;"LB -> CSMxxxx - SMV maintenus sur PPU ISS
AI : enlever de la PACL EPC SINGLE
AI : maintien des SMV dans la PACL EPC DUAL
NP: update de OTD et Risque société du aux derniere commandes non livrées et à la derniere visite 01/18
OQD diminué à 2/5 car probleme de qualité accepté use as is par TAS-B.";07/02/2018 11:17;NICOLAS PERILLARD;H3568A9951LOT1051223903
H3568A9952LOT;NA;SMV 20m0 1% 3W 30ppm;10;07;"LB -> CSMxxxx - SMV maintenus sur PPU ISS
NP: update de OTD et Risque société du aux derniere commandes non livrées et à la derniere visite 01/18
OQD diminué à 2/5 car probleme de qualité accepté use as is par TAS-B.";07/02/2018 11:17;NICOLAS PERILLARD;H3568A9952LOT1001467700
H3568A9952LOT;NA;SMV 20m0 1% 3W 30ppm;10;07;"LB -> CSMxxxx - SMV maintenus sur PPU ISS
NP: update de OTD et Risque société du aux derniere commandes non livrées et à la derniere visite 01/18
OQD diminué à 2/5 car probleme de qualité accepté use as is par TAS-B.";07/02/2018 11:17;NICOLAS PERILLARD;H3568A9952LOT1051224103
H3568A9900LOT;NA;SMV 0R01 30ppm 3W 1%;10;07;"LB -> CSMxxxx - SMV maintenus sur PPU ISS
AI : enlever de la PACL EPC SINGLE
AI : maintien des SMV dans la PACL EPC DUAL";07/02/2018 11:21;NICOLAS PERILLARD;H3568A9900LOT1001466500
10527059;NA;GP250-720-QDB-26V;09;02;"Choix à faire par rapport à l'épaisseur du PCB. 
Version ""pins longues"" : 10527059 ou Version ""pins courtes"" : H3204A0730LOT
NP: OTD remonté à 3 en fonction des appros récents. ";07/02/2018 11:27;NICOLAS PERILLARD;105270591052706203
10527059;NA;GP250-720-QDB-26V;09;02;"Choix à faire par rapport à l'épaisseur du PCB. 
Version ""pins longues"" : 10527059 ou Version ""pins courtes"" : H3204A0730LOT
NP: OTD remonté à 3 en fonction des appros récents. Risque société passé à 2 due au déménagement de fab assemblage.";07/02/2018 11:29;NICOLAS PERILLARD;105270591052706203
10527059;NA;GP250-720-QDB-26V;09;02;"Choix à faire par rapport à l'épaisseur du PCB. 
Version ""pins longues"" : 10527059 ou Version ""pins courtes"" : H3204A0730LOT
NP: OTD remonté à 3 en fonction des appros récents. Risque société passé à 2 due au déménagement de fab assemblage.";07/02/2018 11:29;NICOLAS PERILLARD;105270591052706203
10527059;NA;GP250-720-QDB-26V;09;02;"Choix à faire par rapport à l'épaisseur du PCB. 
Version ""pins longues"" : 10527059 ou Version ""pins courtes"" : H3204A0730LOT
NP: OTD remonté à 3 en fonction des appros récents. Risque société passé à 2 due au déménagement de fab assemblage.";07/02/2018 11:29;NICOLAS PERILLARD;105270591058788101
10536354;4;CSM3637 33 mR 0.5%;10;07;"OK
NP: remonté de l'OTD et OQD due au recent probleme de livraison et sur les DPA (début 2018).";07/02/2018 11:31;NICOLAS PERILLARD;105363541053635703
10536363;4;CSM3637 50 mR 0.5%;10;07;"Limitation utilisation?
[MB:OK]
NP: remonté de l'OTD et OQD due au recent probleme de livraison et sur les DPA (début 2018).";07/02/2018 11:31;NICOLAS PERILLARD;105363631053636603
10536369;4;CSM3637 22 mR 0.5%;10;07;"OK
NP: remonté de l'OTD et OQD due au recent probleme de livraison et sur les DPA (début 2018).";07/02/2018 11:32;NICOLAS PERILLARD;105363691053637203
10536375;4;CSM3637 100 mR 0.5%;10;07;"Limitation utilisation?
[MB:OK]
NP: remonté de l'OTD et OQD due au recent probleme de livraison et sur les DPA (début 2018).";07/02/2018 11:32;NICOLAS PERILLARD;105363751053637803
10536454;4;CSM3637 10 mR 0.5%;10;07;"Limitation utilisation?
[MB:OK]
NP: remonté de l'OTD et OQD due au recent probleme de livraison et sur les DPA (début 2018).";07/02/2018 11:32;NICOLAS PERILLARD;105364541053645702
10540447;4;CSM3637 5 mR 0.5%;10;07;"qualif de report: on attend approbation officielle de l'ESA.
[MB:OK]
NP: remonté de l'OTD et OQD due au recent probleme de livraison et sur les DPA (début 2018).";07/02/2018 11:33;NICOLAS PERILLARD;105404471054044802
Last MAJ : 03/02/2018 13:59:48;;;;;Commentaire ICS pour PLR;16/02/2018 17:42;Etienne VAN WYNENDAELE;Last MAJ : 03/02/2018 13:59:48
H4000A903418552;NA;TRANS LNPN 2N3700 SOC3 Au;12;01;"[S.VDM ] LCC-3 & LCC-6 en finition Au non-autorisé par l'ESA. Deux possibilités :
- garder le même 3E mais avec gamme dédorage/re-étamage (attention coûts !)
- changer de 3E et utiliser version SnPb (10603288)";19/02/2018 16:23;STEPHANE VANDERMINNEN;H4000A9034185521001849303
520100204B;NA;TRANS LNPN 2N2222 SOC3 Au;12;01;"[S.VDM ] LCC-3 & LCC-6 en finition Au non-autorisé par l'ESA. Deux possibilités :
- garder le même 3E mais avec gamme dédorage/re-étamage (attention coûts !)
- changer de 3E et utiliser version SnPb (10603282)";19/02/2018 16:23;STEPHANE VANDERMINNEN;520100204B1000567506
520200104;NA;TRANS LPNP 2N2907 SOC3 Au;12;02;"[S.VDM ] LCC-3 & LCC-6 en finition Au non-autorisé par l'ESA. Deux possibilités :
- garder le même 3E mais avec gamme dédorage/re-étamage (attention coûts !)
- changer de 3E et utiliser version SnPb (10603267)";19/02/2018 16:23;STEPHANE VANDERMINNEN;5202001041000567604
10501012;NA;C 1210-I 470PF 5% 200V SN;01;02;(EVW) : PLC est tjs QUA ;21/03/2018 14:47;Etienne VAN WYNENDAELE;105010121050101308
10501012;NA;C 1210-I 470PF 5% 200V SN;01;02;(EVW) : PLC est tjs QUA ;21/03/2018 15:00;Etienne VAN WYNENDAELE;105010121056443603
10501012;NA;C 1210-I 470PF 5% 200V SN;01;02;;21/03/2018 15:00;Etienne VAN WYNENDAELE;105010121056443603
10501012;NA;C 1210-I 470PF 5% 200V SN;01;02;"(EVW) : PLC QUA ASSY
feu vert interne";21/03/2018 15:01;Etienne VAN WYNENDAELE;105010121050101308
10555142;NA;C1812-BME 6.8uF 10% 25V;01;02;"(EVW) : PLC QUA ASSY
feu vert interne";21/03/2018 15:09;Etienne VAN WYNENDAELE;105551421055514401
10555142;NA;C1812-BME 6.8uF 10% 25V;01;02;(EVW) : QUA ASSY feu vert interne;21/03/2018 15:09;Etienne VAN WYNENDAELE;105551421055514401
10555142;NA;C1812-BME 6.8uF 10% 25V;01;02;(EVW) : QUA ASSY feu vert interne;21/03/2018 15:13;Etienne VAN WYNENDAELE;105551421055514401
10501012;NA;C 1210-I 470PF 5% 200V SN;01;02;(EVW) : QUA ASSY feu vert interne;21/03/2018 15:22;Etienne VAN WYNENDAELE;105010121056443603
10501012;NA;C 1210-I 470PF 5% 200V SN;01;02;(EVW) : QUA ASSY feu vert interne;21/03/2018 15:23;Etienne VAN WYNENDAELE;105010121056443603
10574968;NA;SPT1359-83PS 120pF 5% 5KV;01;01;(EVW) : qualif mod moulé en cours;21/03/2018 16:24;Etienne VAN WYNENDAELE;105749681057497103
10568289;;C1206 T1 82pF 5% 500V;01;02;(EVW) en cours de qualif ASSY;21/03/2018 16:32;Etienne VAN WYNENDAELE;105682891056829101
10574891;NA;HT97PS 1.8nF 10% 12.5kV;01;05;(EVW) PLC passé à ACC;21/03/2018 16:38;Etienne VAN WYNENDAELE;105748911057489402
10574899;NA;HT97PS 6.0nF 10% 12.5kV;01;05;(EVW) PLC passé à ACC;21/03/2018 16:38;Etienne VAN WYNENDAELE;105748991057490202
78016500;4;C TBJE 22UF35V10% 2917SN;01;03;(EVW : considéré comme une CWR11;21/03/2018 16:40;Etienne VAN WYNENDAELE;780165001001987707
Last MAJ : 13/03/2018 17:42:20;;;;;Commentaire ICS pour PLR;03/04/2018 15:34;Etienne VAN WYNENDAELE;Last MAJ : 13/03/2018 17:42:20
Last MAJ : 03/04/2018 15:35:40;;;;;Commentaire ICS pour PLR;27/04/2018 15:36;Etienne VAN WYNENDAELE;Last MAJ : 03/04/2018 15:35:40
Last MAJ : 27/04/2018 15:37:45;;;;;Commentaire ICS pour PLR;23/05/2018 10:33;Etienne VAN WYNENDAELE;Last MAJ : 27/04/2018 15:37:45
Last MAJ : 23/05/2018 10:42:50;;;;;Commentaire ICS pour PLR;05/06/2018 11:40;Etienne VAN WYNENDAELE;Last MAJ : 23/05/2018 10:42:50
Last MAJ : 05/06/2018 11:41:31;;;;;Commentaire ICS pour PLR;28/08/2018 13:28;Etienne VAN WYNENDAELE;Last MAJ : 05/06/2018 11:41:31
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
